,Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
86482,8767277,8,2,9,8,5
86483,8767325,3,4,0,10,9
86484,8767397,5,5,6,4,4
86485,8767413,2,8,2,10,7
86486,8767436,6,0,8,8,8
86487,8767458,4,10,9,7,1
86488,8767485,4,9,3,5,3
86489,8767771,4,4,1,2,10
86490,8767803,5,9,10,4,8
86491,8767833,6,6,2,10,7
86492,8767853,4,2,6,7,9
86493,8767988,5,8,7,1,10
86494,8768052,5,1,0,10,6
86495,8768153,5,3,2,3,4
86496,8768336,5,7,0,2,1
86497,8768424,8,6,6,3,7
86498,8768511,4,6,2,2,4
86499,8768551,2,10,3,7,5
86500,8768666,4,9,7,1,1
86501,8768693,5,3,7,9,5
86502,8768728,3,6,8,10,0
86503,8768771,5,7,10,3,5
86504,8768888,8,5,0,1,7
86505,8768984,4,6,2,3,6
86506,8769158,4,4,1,0,6
86507,8769278,3,10,8,7,5
86508,8769291,4,7,8,2,0
86509,8769365,2,2,0,3,4
86510,8769642,4,7,6,3,10
86511,8769757,3,3,10,6,5
86512,8769895,4,10,10,5,0
86513,8770006,3,10,6,9,7
86514,8770045,4,5,4,5,9
86515,8770059,3,10,10,6,6
86516,8770205,3,8,7,8,6
86517,8770224,4,6,5,10,6
86518,8770280,5,10,10,10,3
86519,8770330,5,2,1,2,7
86520,8770528,4,8,1,2,5
86521,8770552,4,7,1,9,0
86522,8770924,5,6,4,10,9
86523,8770925,1,5,2,9,0
86524,8771001,3,8,3,5,0
86525,8771356,4,3,8,8,0
86526,8771383,3,8,1,5,1
86527,8771391,4,4,3,7,8
86528,8771470,3,1,4,7,9
86529,8771664,5,3,0,1,1
86530,8771783,5,9,4,0,0
86531,8771892,6,6,0,3,6
86532,8771898,5,9,6,6,7
86533,8771964,5,0,10,4,2
86534,8772077,3,7,5,4,5
86535,8772159,5,7,7,2,0
86536,8772255,6,9,3,5,7
86537,8772397,5,8,10,4,7
86538,8772705,5,10,2,9,4
86539,8772740,6,7,3,9,10
86540,8772773,3,4,0,4,5
86541,8772790,4,4,4,7,4
86542,8772809,5,9,7,8,9
86543,8773030,4,4,6,3,4
86544,8773194,4,2,10,0,1
86545,8773251,2,6,7,6,5
86546,8773253,6,6,9,6,2
86547,8773354,3,6,4,0,7
86548,8773473,3,2,2,6,2
86549,8773476,5,5,5,6,0
86550,8773513,5,4,4,9,6
86551,8773559,3,4,4,9,7
86552,8773616,4,8,1,0,5
86553,8773645,2,8,0,9,5
86554,8773911,6,0,6,7,10
86555,8773951,4,1,5,1,8
86556,8774064,5,7,5,6,8
86557,8774185,4,10,2,1,7
86558,8774345,3,6,3,6,5
86559,8774359,4,6,4,9,7
86560,8774451,4,4,10,5,2
86561,8774457,3,0,2,6,2
86562,8774657,2,5,9,4,9
86563,8774946,4,6,3,5,1
86564,8775040,6,6,9,1,7
86565,8775116,5,10,2,2,0
86566,8775194,3,7,0,4,1
86567,8775296,2,4,5,3,10
86568,8775390,4,1,4,1,5
86569,8775418,6,2,9,4,3
86570,8775463,6,6,9,2,1
86571,8775475,5,2,10,1,3
86572,8775828,5,0,6,2,5
86573,8775868,6,5,6,2,5
86574,8775870,5,2,10,6,4
86575,8775897,6,4,5,5,6
86576,8775943,3,9,8,10,0
86577,8775945,5,9,7,0,4
86578,8775962,2,8,3,7,10
86579,8776008,5,9,3,0,8
86580,8776075,4,5,6,10,8
86581,8776155,3,6,10,0,2
86582,8776670,3,2,5,0,4
86583,8776687,6,0,4,8,5
86584,8776695,5,4,3,4,3
86585,8776780,3,5,10,0,0
86586,8776841,5,9,10,7,1
86587,8776954,4,5,8,7,1
86588,8777014,2,6,5,9,9
86589,8777064,4,9,10,3,3
86590,8777223,3,10,9,1,3
86591,8777410,4,10,6,10,10
86592,8777419,5,10,3,3,4
86593,8777571,3,4,5,1,9
86594,8777613,3,6,5,5,2
86595,8777624,3,3,3,8,7
86596,8777712,4,7,7,7,7
86597,8777822,3,3,1,0,0
86598,8777904,9,8,9,9,3
86599,8778013,5,2,4,1,1
86600,8778067,6,6,9,1,0
86601,8778090,6,7,3,3,1
86602,8778120,6,5,3,9,9
86603,8778125,9,6,2,4,9
86604,8778166,4,7,4,9,8
86605,8778349,6,7,6,6,0
86606,8778390,6,2,5,4,6
86607,8778535,3,9,6,5,8
86608,8778878,2,3,4,7,0
86609,8779009,6,10,2,10,0
86610,8779378,6,4,3,6,7
86611,8779392,2,2,2,5,3
86612,8779462,5,8,8,5,9
86613,8779514,10,3,10,5,8
86614,8779650,10,6,6,3,1
86615,8779696,5,3,6,0,5
86616,8780125,6,6,7,2,5
86617,8780142,7,2,4,5,9
86618,8780190,7,7,5,7,6
86619,8780327,1,9,5,7,10
86620,8780404,4,3,8,10,10
86621,8780442,5,3,5,9,3
86622,8780559,8,2,9,3,2
86623,8780584,2,1,0,3,6
86624,8780871,5,5,6,8,7
86625,8780955,5,10,6,0,9
86626,8780998,4,1,2,8,10
86627,8781231,3,5,9,7,10
86628,8781311,1,1,0,0,0
86629,8781417,5,6,2,7,5
86630,8781460,5,4,1,6,0
86631,8781487,6,4,5,0,2
86632,8781587,4,1,5,0,5
86633,8781589,5,5,5,9,2
86634,8781740,6,9,2,10,0
86635,8781789,5,3,10,2,2
86636,8781889,7,9,7,1,4
86637,8781914,5,8,9,2,6
86638,8781990,5,4,9,0,2
86639,8782032,3,2,6,6,9
86640,8782043,5,4,10,5,3
86641,8782074,4,2,9,5,6
86642,8782484,5,5,10,1,6
86643,8782624,5,6,2,6,1
86644,8782865,3,2,9,1,9
86645,8782869,5,7,2,3,10
86646,8783025,9,1,0,2,6
86647,8783129,7,5,6,1,5
86648,8783316,5,3,0,2,9
86649,8783406,4,3,8,8,2
86650,8783421,2,6,2,10,4
86651,8783554,5,6,9,0,9
86652,8783629,5,8,2,4,0
86653,8783703,2,3,10,7,4
86654,8783788,4,9,8,6,9
86655,8784051,2,2,10,3,2
86656,8784240,5,5,1,9,5
86657,8784377,5,0,10,6,10
86658,8784381,5,5,6,6,9
86659,8784700,4,1,5,4,0
86660,8784874,6,1,3,10,10
86661,8785045,3,3,0,4,6
86662,8785055,5,10,8,2,9
86663,8785075,6,2,4,6,9
86664,8785113,6,7,7,8,0
86665,8785159,5,8,9,5,3
86666,8785237,5,3,8,0,7
86667,8785246,6,8,6,4,2
86668,8785277,3,5,6,7,1
86669,8785322,4,0,5,0,0
86670,8785495,5,0,2,7,1
86671,8785503,3,5,1,1,2
86672,8785644,5,0,5,9,2
86673,8785683,5,7,6,8,5
86674,8785688,5,1,1,5,9
86675,8785701,3,4,4,1,7
86676,8785769,2,8,7,5,9
86677,8785782,6,2,3,0,8
86678,8785788,6,4,5,2,4
86679,8785898,4,0,0,10,0
86680,8785908,4,2,2,10,1
86681,8785937,9,3,1,0,0
86682,8786030,5,10,6,0,2
86683,8786034,8,7,7,9,0
86684,8786163,5,3,0,4,6
86685,8786302,6,7,3,10,10
86686,8786349,3,1,5,10,3
86687,8786435,5,4,9,3,7
86688,8786766,6,1,8,2,2
86689,8786805,4,5,5,5,10
86690,8786865,8,10,1,1,4
86691,8786874,5,4,7,8,6
86692,8787023,4,6,6,7,6
86693,8787138,4,2,7,10,10
86694,8787149,4,0,5,4,0
86695,8787321,5,3,6,1,10
86696,8787337,4,9,2,7,1
86697,8787372,4,0,0,6,0
86698,8787487,6,10,0,2,6
86699,8787524,5,6,0,5,2
86700,8787561,6,9,3,0,8
86701,8787630,5,2,4,10,5
86702,8787773,3,3,6,6,6
86703,8787901,4,2,0,2,6
86704,8787923,6,3,3,4,5
86705,8787980,4,7,5,10,1
86706,8788012,2,6,1,9,3
86707,8788015,3,2,4,8,7
86708,8788123,5,8,1,2,2
86709,8788227,5,1,9,7,10
86710,8788230,5,2,9,1,10
86711,8788285,6,3,9,2,8
86712,8788343,4,2,9,10,4
86713,8788411,3,9,9,4,2
86714,8788420,4,9,6,3,2
86715,8788570,5,3,6,1,3
86716,8788643,4,10,0,7,3
86717,8788653,9,0,4,7,6
86718,8788661,5,7,4,5,0
86719,8788720,4,10,10,0,3
86720,8788945,4,6,1,0,6
86721,8788949,5,1,9,3,5
86722,8789412,6,0,1,5,8
86723,8789435,5,7,3,3,0
86724,8789465,4,9,4,10,5
86725,8789514,2,10,4,5,2
86726,8789548,6,8,7,4,6
86727,8789778,5,6,7,0,1
86728,8789792,6,6,6,1,3
86729,8789819,3,0,7,4,2
86730,8789834,5,3,6,1,3
86731,8790033,8,7,2,8,10
86732,8790092,4,0,10,10,6
86733,8790131,4,9,7,3,2
86734,8790159,3,1,4,1,10
86735,8790177,10,3,8,8,1
86736,8790214,5,1,10,2,1
86737,8790230,6,8,2,7,1
86738,8790335,3,5,9,5,1
86739,8790360,6,3,2,10,7
86740,8790381,6,5,4,8,1
86741,8790527,10,4,0,7,9
86742,8790679,6,1,10,9,0
86743,8790805,8,9,5,4,5
86744,8790852,3,7,7,10,2
86745,8790891,5,0,0,7,0
86746,8791090,10,2,4,8,5
86747,8791145,6,1,2,6,0
86748,8791221,5,10,0,2,4
86749,8791300,10,7,4,2,4
86750,8791336,2,5,7,2,3
86751,8791487,2,5,10,1,5
86752,8791518,6,1,3,3,5
86753,8791619,5,2,3,7,0
86754,8791668,3,10,1,7,6
86755,8791856,4,10,2,3,9
86756,8792397,10,1,4,8,7
86757,8792428,5,5,1,7,6
86758,8792726,5,3,6,4,6
86759,8792740,3,7,4,10,5
86760,8792771,6,4,6,5,10
86761,8792806,6,3,8,7,2
86762,8792936,8,8,6,9,4
86763,8792949,2,9,3,4,0
86764,8792992,4,7,5,6,7
86765,8793002,6,2,9,6,7
86766,8793033,5,3,5,8,3
86767,8793055,6,9,5,5,1
86768,8793330,6,3,8,10,9
86769,8793343,5,6,9,1,1
86770,8793686,5,7,5,1,1
86771,8793757,4,0,3,4,8
86772,8793824,3,6,6,9,6
86773,8793864,2,10,4,9,0
86774,8793952,4,1,0,7,4
86775,8793974,6,9,1,2,2
86776,8794010,4,2,5,10,8
86777,8794060,2,4,8,8,6
86778,8794187,5,2,8,0,7
86779,8794188,5,6,2,10,6
86780,8794216,4,5,0,5,6
86781,8794287,6,0,9,0,0
86782,8794324,5,8,7,10,0
86783,8794513,3,5,5,10,7
86784,8794768,6,5,7,7,9
86785,8794859,1,6,7,4,8
86786,8794992,4,1,0,9,3
86787,8795033,5,3,0,9,8
86788,8795194,5,0,9,6,3
86789,8795400,5,6,2,0,3
86790,8795414,3,10,2,8,7
86791,8795487,6,0,9,6,7
86792,8795792,4,3,0,8,3
86793,8795830,4,10,0,0,7
86794,8795935,4,10,0,8,0
86795,8795978,2,9,9,2,7
86796,8796368,4,10,6,10,1
86797,8796419,5,3,9,3,3
86798,8796448,5,2,3,10,10
86799,8796456,3,5,4,7,9
86800,8796771,2,5,5,9,8
86801,8796821,4,3,1,5,0
86802,8797186,4,1,6,5,1
86803,8797221,6,9,9,6,6
86804,8797371,5,1,2,7,0
86805,8797382,5,10,7,7,1
86806,8797404,4,7,5,8,9
86807,8797517,2,6,1,6,1
86808,8797634,2,6,7,2,3
86809,8797878,5,8,3,6,6
86810,8797916,5,4,6,8,5
86811,8798147,9,7,10,0,4
86812,8798340,4,2,8,10,1
86813,8798491,2,9,9,7,8
86814,8798506,6,9,7,10,1
86815,8798713,10,1,6,1,5
86816,8798756,5,2,10,2,6
86817,8798844,4,4,3,8,6
86818,8799007,5,1,6,2,2
86819,8799020,8,0,5,6,8
86820,8799030,3,3,7,7,8
86821,8799257,4,10,9,3,0
86822,8799329,4,0,8,2,3
86823,8799469,5,8,2,2,0
86824,8799596,5,2,5,4,3
86825,8799680,4,9,4,5,0
86826,8799974,2,3,8,1,4
86827,8799975,6,6,8,4,10
86828,8799977,3,9,9,5,7
86829,8799995,5,7,8,0,8
86830,8800121,6,0,7,4,9
86831,8800188,5,3,9,8,0
86832,8800240,3,4,2,3,0
86833,8800246,6,8,2,0,2
86834,8800278,4,7,4,9,3
86835,8800305,2,7,8,3,10
86836,8800334,9,0,7,3,0
86837,8800407,6,4,4,7,8
86838,8800590,6,10,4,9,6
86839,8800618,5,9,1,3,3
86840,8800667,4,3,0,8,9
86841,8800680,4,9,2,6,5
86842,8800695,3,3,9,2,10
86843,8800768,4,1,6,5,5
86844,8800774,4,5,3,3,0
86845,8800778,4,1,1,3,3
86846,8800808,8,0,7,0,1
86847,8800810,6,7,3,5,3
86848,8800830,5,0,6,9,8
86849,8800946,5,2,1,7,6
86850,8801024,9,8,6,7,5
86851,8801124,2,7,8,3,3
86852,8801126,5,5,9,3,4
86853,8801133,5,7,3,5,0
86854,8801145,5,3,0,10,4
86855,8801241,5,6,2,4,8
86856,8801273,6,0,2,4,1
86857,8801348,6,10,8,3,2
86858,8801488,5,7,6,10,2
86859,8801577,5,5,7,5,1
86860,8801619,5,9,0,8,1
86861,8801962,3,0,0,4,2
86862,8802068,6,1,7,9,10
86863,8802156,3,4,8,6,9
86864,8802402,6,6,5,10,3
86865,8802421,3,1,4,8,4
86866,8802467,6,10,10,4,1
86867,8802568,4,6,8,2,0
86868,8802579,6,9,9,5,6
86869,8802661,2,3,3,3,10
86870,8802666,1,4,6,0,1
86871,8802695,1,0,5,7,4
86872,8802756,7,1,7,9,1
86873,8802779,7,6,1,5,6
86874,8802842,6,8,0,9,10
86875,8802943,2,10,4,5,3
86876,8803014,4,0,8,1,10
86877,8803095,4,1,9,6,10
86878,8803153,4,9,5,1,0
86879,8803215,3,0,3,4,9
86880,8803333,3,4,6,6,3
86881,8803415,3,7,1,10,9
86882,8803601,2,10,10,3,4
86883,8803761,3,9,10,9,7
86884,8803813,8,6,7,5,8
86885,8803832,5,9,4,8,2
86886,8803859,2,4,0,2,4
86887,8803869,3,8,5,10,7
86888,8803998,6,0,9,2,7
86889,8804286,4,8,9,5,0
86890,8804298,5,9,10,10,5
86891,8804303,5,0,5,9,6
86892,8804313,6,8,10,7,9
86893,8804340,3,4,3,8,0
86894,8804343,8,4,5,3,6
86895,8804352,6,1,7,1,10
86896,8804455,5,7,9,7,7
86897,8804485,4,8,9,4,6
86898,8804509,3,7,6,10,2
86899,8804539,5,9,4,0,8
86900,8804619,5,4,6,10,9
86901,8804698,8,9,3,6,1
86902,8804761,5,5,2,4,5
86903,8804843,6,10,4,6,10
86904,8804925,4,6,1,2,1
86905,8805149,5,7,6,7,10
86906,8805154,4,10,7,8,5
86907,8805215,5,4,7,9,5
86908,8805262,4,4,10,9,7
86909,8805347,1,1,5,3,3
86910,8805447,2,4,4,7,2
86911,8805471,4,2,8,7,10
86912,8805604,9,1,2,0,1
86913,8805612,5,2,4,3,10
86914,8805638,2,4,1,6,10
86915,8805823,2,0,5,5,0
86916,8805906,4,5,8,9,3
86917,8806113,4,10,9,1,0
86918,8806330,3,7,0,6,1
86919,8806345,4,8,8,9,5
86920,8806392,4,3,4,6,4
86921,8806464,2,9,10,1,8
86922,8806545,4,7,7,4,5
86923,8806567,5,0,3,8,4
86924,8806645,3,6,8,6,8
86925,8806691,5,6,8,6,3
86926,8806836,3,7,3,9,9
86927,8806857,3,0,4,1,8
86928,8806895,4,7,6,0,10
86929,8806951,9,1,3,2,6
86930,8807048,5,1,5,6,4
86931,8807156,5,8,8,4,7
86932,8807196,4,8,10,3,9
86933,8807222,3,7,2,3,5
86934,8807283,5,6,10,0,10
86935,8807395,5,9,10,10,4
86936,8807404,7,0,7,3,9
86937,8807440,1,7,2,6,8
86938,8807472,5,3,7,8,3
86939,8807513,5,2,0,5,0
86940,8807565,4,1,3,3,0
86941,8807605,5,1,4,8,5
86942,8807701,7,10,7,8,4
86943,8807724,6,10,4,9,3
86944,8807806,2,8,2,1,7
86945,8807881,5,7,5,9,8
86946,8807903,5,7,7,4,4
86947,8807928,4,5,8,5,3
86948,8808036,3,6,0,3,8
86949,8808042,4,4,2,0,10
86950,8808080,3,5,3,5,6
86951,8808095,5,2,2,4,6
86952,8808285,4,8,2,2,8
86953,8808312,4,5,1,9,10
86954,8808402,3,4,2,4,8
86955,8808417,3,0,3,1,3
86956,8808463,5,8,2,0,9
86957,8808578,5,7,1,10,4
86958,8808622,5,4,8,1,10
86959,8808638,6,4,5,5,7
86960,8808675,6,8,10,9,7
86961,8808806,4,5,10,10,0
86962,8808932,6,4,4,5,5
86963,8808979,4,4,1,10,9
86964,8809006,5,7,8,5,2
86965,8809007,2,4,7,8,7
86966,8809197,4,8,6,1,6
86967,8809448,3,2,4,4,6
86968,8809493,5,4,4,7,9
86969,8809557,8,1,3,3,3
86970,8809712,5,8,6,1,3
86971,8809734,6,8,10,2,8
86972,8809856,10,2,7,5,8
86973,8810010,2,6,8,10,9
86974,8810223,5,0,10,10,9
86975,8810376,5,6,5,0,8
86976,8810408,5,0,1,6,6
86977,8810514,9,4,9,7,0
86978,8810525,6,1,0,2,7
86979,8810633,5,6,2,4,5
86980,8810687,8,3,5,2,6
86981,8810828,3,5,6,4,10
86982,8810873,6,10,2,1,10
86983,8810940,6,6,8,8,3
86984,8810946,6,2,4,4,8
86985,8810990,1,3,3,9,3
86986,8811038,5,3,10,1,6
86987,8811119,3,4,6,0,3
86988,8811161,5,6,4,8,8
86989,8811593,5,5,3,3,1
86990,8811605,5,9,6,1,0
86991,8811792,3,6,8,7,6
86992,8811910,5,10,5,10,1
86993,8812019,5,5,10,6,0
86994,8812055,5,9,5,1,7
86995,8812090,5,6,8,2,9
86996,8812174,5,3,5,4,3
86997,8812208,3,7,4,3,2
86998,8812306,5,5,4,6,3
86999,8812380,4,1,3,7,1
87000,8812438,4,7,6,1,3
87001,8812913,6,3,9,9,0
87002,8812982,3,9,5,1,2
87003,8812990,5,10,2,4,3
87004,8812998,5,8,2,6,3
87005,8813217,5,8,8,2,5
87006,8813286,6,6,10,9,2
87007,8813397,6,5,1,7,4
87008,8813764,4,0,5,1,7
87009,8813788,5,1,3,7,2
87010,8813963,5,3,6,10,2
87011,8814178,3,2,0,1,10
87012,8814356,5,6,6,6,7
87013,8814392,3,8,10,10,6
87014,8814482,6,9,3,10,9
87015,8814680,6,5,5,8,8
87016,8814778,6,9,0,9,7
87017,8814878,5,4,6,8,7
87018,8815106,6,2,1,2,4
87019,8815188,5,1,10,10,8
87020,8815377,4,6,8,3,4
87021,8815384,5,7,10,1,10
87022,8815610,3,1,9,3,3
87023,8815711,6,8,7,1,2
87024,8815862,6,1,10,1,1
87025,8816020,6,6,2,8,7
87026,8816181,5,1,4,10,9
87027,8816206,6,3,7,4,0
87028,8816255,5,2,5,1,4
87029,8816378,5,4,8,4,2
87030,8816687,5,8,4,9,4
87031,8816691,5,9,10,0,3
87032,8816794,5,10,6,9,0
87033,8816905,6,1,7,3,8
87034,8817004,4,1,0,1,8
87035,8817018,4,1,0,0,10
87036,8817019,5,2,5,0,3
87037,8817040,2,8,5,2,5
87038,8817104,5,1,2,0,0
87039,8817164,6,8,9,7,6
87040,8817178,2,4,10,2,3
87041,8817179,6,1,2,0,6
87042,8817203,3,10,5,5,4
87043,8817433,6,6,4,10,6
87044,8817580,3,5,8,7,6
87045,8817589,3,10,3,9,9
87046,8817638,4,0,4,5,5
87047,8817738,9,3,10,4,7
87048,8817750,3,5,1,3,1
87049,8817815,5,8,5,8,0
87050,8817855,4,5,2,2,4
87051,8818012,5,1,1,1,10
87052,8818058,5,9,6,10,6
87053,8818376,5,9,7,9,0
87054,8818377,5,7,7,2,2
87055,8818422,6,7,8,10,10
87056,8818630,5,7,7,0,1
87057,8818664,5,5,5,1,3
87058,8818755,10,1,0,3,1
87059,8818776,2,6,7,4,7
87060,8818794,6,8,7,1,7
87061,8818813,2,0,10,7,7
87062,8818939,5,2,0,4,10
87063,8818968,5,5,5,7,3
87064,8819062,5,7,10,3,3
87065,8819290,3,0,10,6,2
87066,8819309,3,10,4,9,2
87067,8819477,6,10,5,0,3
87068,8819499,6,0,8,0,7
87069,8819523,1,4,0,0,0
87070,8819599,5,5,7,5,9
87071,8819714,6,0,3,9,4
87072,8819971,6,8,5,0,0
87073,8820049,5,6,0,10,8
87074,8820070,3,0,0,8,2
87075,8820275,6,0,5,7,4
87076,8820348,5,7,4,1,8
87077,8820424,6,2,10,3,8
87078,8820429,4,4,3,6,1
87079,8820532,5,6,4,8,6
87080,8820760,5,9,8,0,8
87081,8820766,6,0,5,6,1
87082,8821124,8,9,8,8,5
87083,8821132,5,1,4,4,10
87084,8821199,4,6,0,4,2
87085,8821228,8,2,6,8,6
87086,8821264,6,9,7,5,10
87087,8821652,3,8,8,6,10
87088,8821663,3,7,2,5,5
87089,8821675,6,8,9,4,1
87090,8821813,6,8,0,7,1
87091,8821926,9,1,3,1,5
87092,8821940,2,0,2,10,0
87093,8822067,5,9,0,7,7
87094,8822130,4,5,10,8,5
87095,8822134,4,7,10,9,7
87096,8822304,5,6,10,10,5
87097,8822472,10,2,10,0,9
87098,8822548,4,2,1,10,7
87099,8822558,5,9,9,5,8
87100,8822620,6,1,1,8,10
87101,8822641,2,1,6,6,8
87102,8822646,4,3,0,9,2
87103,8822745,5,0,10,1,0
87104,8822776,5,3,9,9,5
87105,8822779,5,3,6,5,2
87106,8822849,5,5,4,6,1
87107,8822943,7,10,8,4,7
87108,8822958,5,0,6,3,6
87109,8822971,6,6,9,5,10
87110,8823035,4,1,3,4,5
87111,8823065,5,10,2,8,6
87112,8823118,2,8,7,10,2
87113,8823371,5,5,3,7,4
87114,8823535,6,8,5,5,1
87115,8823537,5,10,3,0,10
87116,8823687,3,0,10,1,4
87117,8823696,5,0,2,1,10
87118,8823737,3,2,3,2,5
87119,8823757,7,8,3,4,8
87120,8823813,10,4,10,1,8
87121,8823826,5,7,1,9,10
87122,8823853,5,10,10,6,0
87123,8824000,3,10,6,4,10
87124,8824055,5,2,10,7,5
87125,8824111,7,3,0,4,5
87126,8824125,4,1,8,9,1
87127,8824361,4,7,0,6,3
87128,8824377,10,1,8,8,4
87129,8824412,4,0,4,9,2
87130,8824589,5,9,0,9,1
87131,8824651,2,5,9,1,8
87132,8824725,4,9,0,9,4
87133,8824729,4,7,0,0,7
87134,8824845,3,9,9,2,9
87135,8824859,6,3,7,8,9
87136,8824918,4,7,7,2,5
87137,8825008,6,0,5,2,3
87138,8825106,5,5,4,4,10
87139,8825172,6,2,2,1,1
87140,8825218,4,3,6,5,0
87141,8825311,7,3,3,1,0
87142,8825340,5,5,5,1,2
87143,8825418,4,0,7,8,0
87144,8825578,10,0,3,0,5
87145,8825609,3,9,7,5,5
87146,8825637,4,5,10,8,6
87147,8825796,5,4,6,10,8
87148,8825820,5,8,7,3,3
87149,8825822,6,8,0,8,3
87150,8825978,2,7,3,2,10
87151,8825997,4,1,7,0,5
87152,8826003,2,9,1,8,10
87153,8826567,2,10,5,3,10
87154,8826615,10,1,1,4,4
87155,8826663,4,9,6,7,7
87156,8826670,4,7,2,6,1
87157,8826720,4,4,7,6,4
87158,8826911,2,0,6,2,5
87159,8826920,4,1,6,3,3
87160,8826950,4,9,10,5,7
87161,8827216,4,5,0,5,8
87162,8827434,4,2,4,6,6
87163,8827449,5,5,0,6,5
87164,8827472,4,6,0,8,1
87165,8827491,5,2,3,2,1
87166,8827501,5,6,5,0,8
87167,8827672,4,7,8,6,2
87168,8827763,4,4,4,10,10
87169,8827781,5,8,5,10,4
87170,8827782,8,0,4,6,8
87171,8827823,10,9,1,2,10
87172,8828041,2,0,3,2,2
87173,8828074,5,10,4,8,2
87174,8828193,9,9,3,1,0
87175,8828206,5,4,5,5,7
87176,8828229,4,7,9,1,6
87177,8828242,6,2,2,10,8
87178,8828336,5,6,2,7,10
87179,8828477,5,6,3,6,7
87180,8828530,5,5,7,3,1
87181,8828711,3,5,6,1,0
87182,8828782,1,10,5,4,2
87183,8828814,5,1,10,9,0
87184,8828839,6,6,7,5,0
87185,8828989,5,10,10,0,7
87186,8829096,5,10,1,10,7
87187,8829246,1,10,2,1,8
87188,8829319,2,6,9,1,0
87189,8829348,5,1,1,8,9
87190,8829415,5,1,9,1,7
87191,8829503,5,6,6,10,6
87192,8829525,3,2,5,8,2
87193,8829746,5,4,7,0,10
87194,8829753,4,4,10,8,3
87195,8829788,5,0,10,10,7
87196,8829821,3,10,8,9,3
87197,8829852,5,9,5,2,10
87198,8829874,4,10,1,7,5
87199,8829888,6,9,6,2,1
87200,8830006,5,4,0,2,7
87201,8830325,7,4,10,10,3
87202,8830434,6,9,1,0,4
87203,8830454,4,6,2,1,9
87204,8830482,4,9,8,1,4
87205,8830508,5,1,10,8,10
87206,8830796,8,1,6,9,7
87207,8830855,5,9,10,2,5
87208,8830926,10,6,2,6,3
87209,8830932,5,8,9,1,6
87210,8830996,5,2,6,8,10
87211,8831176,3,7,2,9,1
87212,8831247,5,2,10,5,2
87213,8831270,6,9,10,4,10
87214,8831449,4,3,5,5,7
87215,8831505,5,2,6,4,3
87216,8831507,4,0,8,0,3
87217,8831575,5,4,6,7,0
87218,8831637,3,4,1,4,8
87219,8831665,5,5,9,10,6
87220,8831780,5,4,7,10,8
87221,8831784,6,0,3,10,5
87222,8831820,3,10,2,2,4
87223,8831882,5,6,4,4,7
87224,8831994,3,2,0,8,0
87225,8832027,5,1,8,8,4
87226,8832043,6,3,1,4,5
87227,8832100,2,1,10,3,0
87228,8832107,2,1,7,0,4
87229,8832157,6,3,4,9,3
87230,8832237,5,2,2,1,8
87231,8832291,4,6,5,10,10
87232,8832339,6,1,8,9,9
87233,8832444,6,5,0,2,2
87234,8832477,4,6,0,5,2
87235,8832503,8,3,2,10,10
87236,8832551,3,3,6,7,2
87237,8832661,6,0,0,3,8
87238,8832987,4,2,2,1,4
87239,8833018,2,9,7,0,10
87240,8833048,5,2,3,6,6
87241,8833079,5,9,3,10,6
87242,8833104,6,0,2,9,4
87243,8833246,4,0,2,3,1
87244,8833356,2,4,9,5,5
87245,8833382,2,6,2,9,7
87246,8833414,6,10,0,9,7
87247,8833496,5,4,1,7,7
87248,8833497,5,10,3,6,5
87249,8833509,9,2,10,5,6
87250,8833525,6,8,1,2,8
87251,8833737,6,0,3,7,4
87252,8833868,5,1,9,4,2
87253,8833899,5,7,8,10,4
87254,8833941,3,8,7,4,6
87255,8834230,6,3,8,5,2
87256,8834347,1,6,6,4,4
87257,8834404,9,1,9,0,9
87258,8834468,4,9,10,9,7
87259,8834599,5,8,3,5,0
87260,8834724,6,5,8,9,8
87261,8834759,4,0,9,1,9
87262,8834834,5,3,4,1,1
87263,8835018,3,6,7,7,7
87264,8835070,2,10,9,6,5
87265,8835079,4,10,3,6,3
87266,8835107,5,7,9,2,4
87267,8835115,3,8,10,9,9
87268,8835119,3,8,3,6,10
87269,8835123,4,10,5,1,4
87270,8835487,6,2,0,9,9
87271,8835706,4,6,9,1,8
87272,8835769,3,0,9,2,8
87273,8835773,1,4,2,0,2
87274,8835884,4,6,8,5,0
87275,8835943,5,0,1,9,0
87276,8836089,6,4,3,10,8
87277,8836103,5,4,5,5,9
87278,8836173,3,0,5,6,4
87279,8836363,4,9,2,0,2
87280,8836452,2,5,1,2,9
87281,8836485,5,8,4,3,8
87282,8836548,4,9,2,6,10
87283,8836720,5,3,5,4,8
87284,8836831,3,4,1,4,2
87285,8837051,5,8,0,3,3
87286,8837064,5,9,4,10,0
87287,8837089,2,3,6,4,5
87288,8837292,4,8,6,3,7
87289,8837476,5,1,8,5,9
87290,8837763,5,1,5,9,3
87291,8837862,5,8,10,2,10
87292,8837879,4,4,5,3,8
87293,8838016,4,2,1,4,8
87294,8838047,8,0,1,7,9
87295,8838211,5,4,8,9,0
87296,8838259,5,1,5,8,9
87297,8838353,5,9,5,0,10
87298,8838387,2,8,6,1,0
87299,8838654,5,7,5,0,2
87300,8838799,4,6,4,2,8
87301,8838849,2,5,10,0,8
87302,8838975,6,2,1,0,3
